id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
238,OK,Sento un aroma di liquirizia.,Liquirizia,Liquirizia,2020,C0N,Q_09
239,OK,"Alla prima olfazione percepisco un odore anomalo, di un altro formaggio.","Alla prima olfazione odore anomalo, di altro formaggio quantomeno.","Alla prima olfazione odore anomalo, di altro formaggio quantomeno.",2020,C0H,TG_04
240,OK,Peccato per il bruciato.,Peccato per bruciato,Peccato per bruciato,2020,C0A,TG_24
241,OK,C'è un sentore di vaniglia?,Vaniglia?,Vaniglia?,2020,C0P,Q_09
242,OK,Il profumo presenta note animali più che di stalla.,Animale più  che stalla,Animale più  che stalla,2020,C0B,TG_04
243,OK,"Il profumo presenta note di vaniglia, con sentori molto buoni di insilato insieme ad altri non buoni.",Vaniglia. Sentori molto buoni insieme ad altri non buoni,Vaniglia. Sentori molto buoni insilatoieme ad altri non buoni,2020,C0A,TG_19
244,OK,Il profumo presenta note di burro cotto e una nota di confetto.,"Burro cotto, nota di confetto","Burro cotto, nota di confetto",2020,C0P,TG_20
245,OK,Il profumo presenta note di vaniglia.,Vaniglia,Vaniglia,2020,C0B,TG_24
246,OK,"Il profumo presenta una buona intensità, peccato per una sfumatura di bruciato.",Peccato per sfumatura di bruciato,Peccato per sfumatura di bruciato,2020,C0M,TG_24
247,OK,"Il profumo è elegante, con note di cioccolato e lievito.",Elegante! Cioccolata  e anche lievito...,Elegante! Cioccolata  e anche lievito...,2020,C0P,TG_24
248,OK,Il profumo presenta una buona intensità.,Buona intensità,Buona intensità,2020,C0D,TG_04
249,OK,Il profumo presenta una moderata intensità.,Moderata intensità,Moderata intensità,2020,C0F,TG_04
250,OK,Intensità media con un sentore anomalo.,Media intensità. Sentore anomalo (nostrano),Media intensità. Sentore anomalo (nostrano),2020,C0H,TG_04
251,OK,Il profumo presenta una buona intensità.,Buona intensità,Buona intensità,2020,C0Q,TG_04
252,OK,Il profumo presenta note di agrumi all'apertura.,Agrumi (all'apertura),Agrumi (all'apertura),2020,C0A,TG_19
253,OK,Il profumo è molto elegante.,Molto  elegante,Molto  elegante,2020,C0A,TG_24
254,OK,"Il profumo presenta una buona intensità, peccato per una sfumatura bruciata.",Peccato per sfumatura bruciata!,Peccato per sfumatura bruciata!,2020,C0D,TG_24
255,OK,Il profumo presenta note di noce.,Noce,Noce,2020,C0G,TG_24
256,OK,Il profumo non è molto buono come impatto iniziale.,Non molto buono come impatto iniziale,Non molto buono come impatto iniziale,2020,C0H,TG_24
257,OK,Il profumo presenta note di ananas e frutta esotica.,Ananas e frutta esotica,Ananas e frutta esotica,2020,C0M,Q_02
258,OK,Il profumo presenta una moderata intensità.,Intensità  Moderata,Intensità  Moderata,2020,C0C,TG_04
259,OK,"Il profumo è pannoso ed elegante, ma con una moderata intensità.","Pannoso, elegante, ma moderata intensità","Pannoso, elegante, ma moderata intensità",2020,C0N,TG_04
260,OK,"Dominano sentori di latte e burro fresco, ma c'è un odore di formaggio fermentato che penalizza.","Tanto latte, burro fresco. Alla prima occasione odore di altro formaggio, fermentato che mi fa penalizzare.","Tanto latte, burro fresco. Alla prima occasione odore di altro formaggio, fermentato che mi fa penalizzare.",2020,C0P,TG_04
261,OK,Sentore lattico dominante con burro fresco.,"Lattico dominante, burro fresco","Lattico dominante, burro fresco",2020,C0H,TG_20
262,OK,Per fermentato intendo un odore di alcool.,Fermentato intendo alcool,Fermentato intendo alcool,2020,C0C,TG_24
263,OK,Solo una piccola nota di bruciato.,Solo una piccola nota di bruciato,Solo una piccola nota di bruciato,2020,C0H,TG_24
264,FUORI_ATTRIBUTO,Non è equilibrato nell'espressione.,Non equilibrato nell' espressione,Non equilibrato nell' espressione,2020,C0M,TG_24
265,FUORI_ATTRIBUTO,Quasi disturbante.,Quasi disturba!,Quasi disturba!,2020,C0P,TG_24
266,OK,Debole fermentazione.,Debole fermentazione,Debole fermentazione,2020,C0E,TG_35
267,OK,Bella intensità.,Bella intensità,Bella intensità,2020,C0I,TG_04
268,OK,Moderata intensità.,Moderata intensità,Moderata intensità,2020,C0L,TG_04
269,OK,Nota da nostrano.,Nota da nostrano,Nota da nostrano,2020,C0N,TG_04
270,OK,"Alla prima occasione ho percepito un odore sgradevole, poi scomparso.","Alla prima occasione percepito un odore non gradevole, poi scomparso. Non so definirlo, quindi non penalizzo","Alla prima occasione percepito un odore non gradevole, poi scomparso. Non so definirlo, quindi non penalizzo",2020,C0O,TG_04
271,OK,Sentore di crauti.,Crauti,Crauti,2020,C0G,TG_19
272,OK,Note animali simili a lettiera.,Lettiera note animali,Lettiera note animali,2020,C0A,TG_20
273,OK,Burro cotto.,Burro cotto,Burro cotto,2020,C0L,TG_20
274,OK,Sentore di confetteria.,Confetteria,Confetteria,2020,C0N,TG_20
275,OK,Difettato con odori strani.,Difettato? Odori strani...,Difettato? Odori strani...,2020,C0A,TG_24
276,OK,Kiwi e mela.,Kiwi e mela,Kiwi e mela,2020,C0L,TG_24
277,OK,Un profumo anomalo alla prima occasione fa diminuire il voto.,Profumo anomalo alla prima occasione fa diminuire i voto,Profumo anomalo alla prima occasione fa diminuire i voto,2020,C0E,TG_04
278,OK,"Sentore di sedano e troppo vegetale cotto, abbasso il voto.","Sedano. Troppo vegetale cotto, abbasso voto. Altrimenti molto intenso","Sedano. Troppo vegetaleetale cotto, abbasso voto. Altrimenti molto intenso",2020,C0R,TG_04
279,OK,Mela e pesca forti!,Mela e pesca forti!,Mela e pesca forti!,2020,C0R,TG_24
280,OK,C'è anche un sentore di alcool.,Anche alcol,Anche alcol,2020,C0C,TG_24
281,OK,"All'inizio ho percepito odore di stalla, ma poi è diminuito.",All'inizio stalla...ma lo cala,All'inizio stalla...ma lo cala,2020,C0N,TG_24
282,OK,Il profumo del campione presenta una complessità aromatica molto intensa.,Molto complesso!,Molto complesso!,2020,C0D,TG_24
283,OK,Il profumo del campione presenta una intensità molto limitata.,Molto poco intenso,Molto poco intenso,2020,C0M,TG_35
284,ILLEGGIBILE,,All'apertura solvente liquame,All'apertura solvente liquame,2020,C0L,Q_09
285,OK,Il profumo del campione presenta una intensità poco marcata.,Poco intenso,Poco intenso,2020,C0O,TG_04
286,OK,"All'inizio si percepisce un odore non gradevole, ma poi sfuma senza penalizzare, con una buona intensità.","All'inizio odore non gradevole. Poi sfuma, non penalizza. Buona intensità","All'inizio odore non gradevole. Poi sfuma, non penalizza. Buona intensità",2020,C0Q,TG_04
287,OK,Il profumo del campione presenta una intensità media.,Media intensità,Media intensità,2020,C0L,TG_04
288,OK,"Il profumo del campione presenta una buona intensità, con note di pane e tostatura.","Buona intensità. Tanto pane, tostatura","Buona intensità. Tanto pane, tostatura",2020,C0R,TG_04
289,OK,Il profumo del campione presenta una intensità limitata.,Intensità  limitata,Intensità  limitata,2020,C0M,TG_04
290,OK,Sentore di croste di polenta.,Croste di polenta,Croste di polenta,2020,C0L,TG_19
291,OK,Sentore di crauti.,Crauti,Crauti,2020,C0A,TG_19
292,CONFORME,"Il campione rispetta le normative, mostrando un profumo gradevole e tipico del Grana Trentino.",Ottimo,Ottimo,2020,C0O,TG_24
293,OK,"Il profumo presenta note bruciate, che penalizzano leggermente la qualità.",Peccato per bruciato,Peccato per bruciato,2020,C0R,TG_24
294,OK,"Il profumo presenta sentori positivi di brodo di carne e pane tostato, ma il NOSTRANO è molto intenso e caratterizzante.",Ci sono comunque sentori positivi come brodo di carne e pane tostato ma il NOSTRANO è MOLTO INTENSO e caratterizzante,Ci sono comunque sentori positivi come brodo di carne e pane tostato ma il NOSTRANO è MOLTO INTENSO e caratterizzante,2020,C0E,Q_02
295,ILLEGGIBILE,,All'apertura stagnante,All'apertura stagnante,2020,C0A,Q_09
296,OK,"Solo all'apertura si percepisce un odore, poi non è più avvertibile.",Solo all'apertura poi no l'ho sento,Solo all'apertura poi no l'ho sento,2020,C0B,Q_09
297,OK,Il profumo del campione presenta una intensità moderata.,Intensità  moderata,Intensità  moderata,2020,C0E,TG_04
298,OK,Il profumo del campione presenta note di burro.,Tanto burro,Tanto burro,2020,C0G,TG_04
299,OK,Il profumo presenta una nota bruciata.,Nota bruciata,Nota bruciata,2020,C0B,TG_24
300,OK,Il profumo del campione è piacevole.,Piacevole,Piacevole,2020,C0G,TG_24
301,OK,Sentore di alcool.,Alcool,Alcool,2020,C0M,TG_24
302,OK,Odore di polvere chiusa.,Polvere chiuso,Polvere chiuso,2020,C0N,Q_09
303,OK,Buona intensità.,Buona intensità,Buona intensità,2020,C0A,TG_04
304,OK,Buona intensità.,Buona intensità,Buona intensità,2020,C0C,TG_04
305,OK,"Poco complesso, moderata intensità.","Poco complesso, moderata intensità","Poco complesso, moderata intensità",2020,C0H,TG_04
306,OK,Buona intensità.,Buona intensità,Buona intensità,2020,C0P,TG_04
307,OK,Sentore di yogurt.,Anche yogurt,Anche yogurt,2020,C0A,TG_24
308,OK,Leggero bruciato.,Leggero bruciato,Leggero bruciato,2020,C0H,TG_24
309,OK,Complesso ed elegante.,Complesso ed elegante,Complesso ed elegante,2020,C0P,TG_24
310,OK,Ha una consistenza pomata.,Pomata,Pomata,2020,C0H,TG_26
311,OK,Burro fuso ma quasi bruciato.,Burro fuso ma quasi bruciato,Burro fuso ma quasi bruciato,2020,C0E,TG_28
312,ILLEGGIBILE,,Insilato,insilatoilato,2020,C0P,TG_35
313,OK,Ha un odore di plastica.,Plastica,Plastica,2020,C0G,Q_09
314,OK,Ricorda il lievito per il pane.,Lievito pane?,Lievito pane?,2020,C0N,Q_09
315,OK,Intensità moderata.,Intensità  moderata,Intensità  moderata,2020,C0N,TG_04
316,OK,"Mollica di pane, burro cotto.","Mollica di pane, burro cotto","Mollica di pane, burro cotto",2020,C0G,TG_20
317,OK,Leggermente bruciato.,Leggermente  bruciato,Leggermente  bruciato,2020,C0G,TG_24
318,OK,Buona intensità.,Buona intensità,Buona intensità,2020,C0R,TG_04
319,OK,Ha un sentore di alcool.,Alcool,Alcool,2020,C0R,TG_24
320,OK,Moderata intensità.,Moderata intensità,Moderata intensità,2020,C0F,TG_04
321,OK,Odore di paglia.,Paglia,Paglia,2020,C0F,TG_20
322,OK,"Il profumo presenta note intense e pungenti, con una reminiscenza di fieno greco.",Molto intenso ma in negativo....mi ricorda una essenza come il fieno greco...comunque pungente,Molto intenso ma in negativo....mi ricorda una essenza come il fieno greco...comunque pungente,2020,C0L,Q_02
323,OK,Solo all'apertura si percepisce un odore stantio.,Solo all'apertura odore stantio,Solo all'apertura odore stantio,2020,C0P,Q_09
324,OK,Il profumo ha una buona intensità.,Buona intensità,Buona intensità,2020,C0P,TG_04
325,OK,Il profumo è complesso.,Complesso,Complesso,2020,C0P,TG_24
326,OK,Il profumo è forte.,Forte,Forte,2020,C0M,TG_14
327,OK,Ricorda i crauti.,Crauti,Crauti,2020,C0C,TG_19
328,OK,Il profumo presenta note chimiche simili alla colla.,Odore chimico tipo colpa o simili,colla o simili,2020,C0M,TG_19
329,OK,Ha un odore di polvere.,Polvere,Polvere,2020,C0M,TG_24
330,FUORI_ATTRIBUTO,Al primo impatto non è gradevole.,Al primo impatto non buono,Al primo impatto non buono,2020,C0P,TG_24
331,OK,Ha un sentore di banana verde.,Banana verde,Banana verde,2020,C0M,TG_35
332,OK,Il profumo è fresco.,Profumo fresco,Profumo fresco,2020,C0M,TG_04
333,OK,Il profumo presenta una nota polverosa che ne compromette la qualità.,Peccato presenza nota polverosa,Peccato presenza nota polverosa,2020,C0M,TG_24
334,FUORI_ATTRIBUTO,Non è buono.,Non buono,Non buono,2020,C0Q,TG_24
335,ERRORE_PARSING,,Qualcosa di non ottimale che non so definire,Qualcosa di non ottimale che non so definire,2020,C0I,TG_19
336,OK,Il profumo è complesso e piacevole.,Complesso e piacevole,Complesso e piacevole,2020,C0G,TG_24
337,OK,Il profumo presenta note di gomma.,gomma,gomma,2020,C0G,TG_28
338,OK,"All'apertura si sente un odore stagnante, poi svanisce.",All'apertura odore stagnante poi non si sente,All'apertura odore stagnante poi non si sente,2020,C0N,Q_09
339,OK,Il profumo ha una buona intensità.,Buona intensità,Buona intensità,2020,C0N,TG_04
340,OK,Il profumo ha un'ottima intensità.,Ottima intensità,Ottima intensità,2020,C0N,TG_04
341,OK,L'intensità è bassa.,Intensità bassa,Intensità bassa,2020,C0O,TG_04
342,ILLEGGIBILE,,Correggi fieno non meno 1 ma più 0.2,Correggi fieno non meno 1 ma più 0.2,2020,C0B,TG_04
343,OK,Intensità bassa.,Leggero,Leggero,2020,C0E,TG_04
344,OK,"È poco intenso, manca qualcosa.",Poco intenso manca tra i commenti?,Poco intenso manca tra i commenti?,2020,C0E,Q_09
345,OK,Poco intenso.,Poco intenso,Poco intenso,2020,C0B,Q_09
346,OK,Ricorda la panna cotta.,Panna cotta,Panna cotta,2021,C0N,TG_19
347,OK,Tenue senza particolari note negative.,Tenue senza particolari note negative,Tenue senza particolari note negative,2021,C0Q,Q_10
348,OK,Ha un odore di crauti.,Crauti,Crauti,2021,C0C,TG_19
349,ERRORE_PARSING,,Marcio,Marcio,2021,C0A,TG_19
350,OK,Ricorda i funghi freschi.,Funghi freschi,Funghi freschi,2021,C0G,TG_28
351,OK,Potrebbe avere un sentore di eucalipto.,Eucalipto?,Eucalipto?,2021,C0A,Q_09
352,CONFORME,"Il profumo del campione è neutro, conforme agli standard senza note anomale o difetti.",Neutro,Neutro,2021,C0R,Q_10
353,OK,Odore di crauti.,Crauti,Crauti,2021,C0I,TG_19
354,ERRORE_PARSING,,Gomma bruciata,Gomma bruciata,2021,C0P,Q_09
355,ILLEGGIBILE,,Insilato,insilatoilato,2021,C0P,TG_24
356,ERRORE_PARSING,,Agrumato,Agrumato,2021,C0Q,TG_19
357,OK,"Ho il dubbio di aver sentito un cattivo odore iniziale, ma non penalizzo.",Ho il dubbio di aver sentito un cattivo odore iniziale. Non riesco a qualificarsi poi...non penalizzo,Ho il dubbio di aver sentito un cattivo odore iniziale. Non riesco a qualificarsi poi...non penalizzo,2021,C0C,TG_04
358,ERRORE_PARSING,,Tostato,Tostato,2021,C0Q,TG_28
359,ERRORE_PARSING,,All' apertura plastica bruciata,All' apertura plastica bruciata,2021,C0M,Q_09
360,OK,Ha un odore di paglia sporca.,Paglia sporca,Paglia sporca,2021,C0E,TG_19
361,OK,Liquirizia e radice.,Liquirizia radice,Liquirizia radice,2021,C0M,TG_19
362,OK,Molto elegante.,Molto elegante,Molto elegante,2021,C0F,TG_24
363,OK,Odore stantio e di cipolla solo all'apertura.,Odore stantio e cipolla solo all’apertura,Odore stantio e cipolla solo all’apertura,2021,C0F,Q_09
364,OK,Gomma bruciata.,Gomma bruciata,Gomma bruciata,2021,C0P,Q_09
365,OK,Balsamico e eucalipto.,Balsamico eucalipto,Balsamico eucalipto,2021,C0E,Q_09
366,OK,Molto tenue.,Molto tenue,Molto tenue,2021,C0I,TG_19
367,OK,Ananas e caramella.,Ananas e caramella mu,Ananas e caramella mu,2021,C0I,TG_35
368,OK,Odori percepibili solo all'apertura.,Odori solo all’apertura,Odori solo all’apertura,2021,C0P,Q_09
369,OK,Presenza di polvere.,"Polvere,","Polvere,",2021,C0L,TG_24
370,OK,"Odore di cavolo, più evidente all'apertura.","Cavolo, odori piu evidenti all’apertura","Cavolo, odori piu evidenti all’apertura",2021,C0P,Q_09
371,OK,Profumo di muffa bianca del camembert.,Sa di muffa bianca del camembert,Sa di muffa bianca del camembert,2021,C0P,TG_04
372,OK,Odore stagnante solo all'apertura.,Solo all’apertura stagnante,Solo all’apertura stagnante,2021,C0A,Q_09
373,OK,Gomma bruciata.,Gomma bruciata,Gomma bruciata,2021,C0P,Q_09
374,OK,Stagnante solo all'apertura.,Stagnante solo all’apertura,Stagnante solo all’apertura,2021,C0E,Q_09
375,OK,Cipolla lessa.,Cipolla lessa,Cipolla lessa,2021,C0P,TG_19
376,OK,All'apertura l'odore è più evidente e sgradevole.,All’apertura più evidente od sgradevole,All’apertura più evidente od sgradevole,2021,C0D,Q_09
377,OK,Gomma bruciata più evidente all'apertura.,Gomma bruciata più evidente all’apertura,Gomma bruciata più evidente all’apertura,2021,C0P,Q_09
378,OK,"Odore vegetale strano, simile alla buccia di anguria.","Odore vegetale strano …,buccia anguria?","Odore vegetaleetale strano …,buccia anguria?",2021,C0Q,Q_09
379,OK,Molto interessante.,Molto interessante,Molto interessante,2021,C0G,TG_24
380,OK,Vaniglia all'apertura.,Vaniglia all’apertura,Vaniglia all’apertura,2021,C0D,TG_19
381,OK,Presenza di polvere.,"Polvere anche,,,","Polvere anche,,,",2021,C0Q,TG_24
382,CONFORME,"Il campione si distingue per un profumo interessante, conforme alle caratteristiche del Grana Trentino.",Molto interessante,Molto interessante,2021,C0G,TG_24
383,OK,Intrigante.,Intrigante,Intrigante,2021,C0L,TG_24
384,OK,Leggermente bruciato.,Leggermente bruciato,Leggermente bruciato,2021,C0N,TG_24
385,OK,"Odore minerale, simile alla roccia.",Minerale-roccia,Minerale-roccia,2021,C0B,TG_24
386,OK,Peccato per la leggera nota animale.,"Peccato perla leggera nota animale,,","Peccato perla leggera nota animale,,",2021,C0G,TG_24
387,OK,Erbe balsamiche.,Erbe Balsamiche,Erbe Balsamiche,2021,C0E,Q_09
388,OK,"Intensità negativa perché non piacevole, puzza.","Intensità messa negativa perché non piacevole, puzza,,,,","Intensità messa negativa perché non piacevole, puzza,,,,",2021,C0C,TG_14
389,OK,Radici fresche.,Radici fresche,Radici fresche,2021,C0N,TG_19
390,OK,Crauti acidi.,Crauti acidi,Crauti acidi,2021,C0I,TG_19
391,OK,"All’inizio ho sentito fumo, poi scomparso.","All’inizio ho sentito fumo, Poi scomparso","All’inizio ho sentito fumo, Poi scomparso",2021,C0N,TG_04
392,OK,Profumo di banana.,Banana,Banana,2021,C0Q,Q_09
393,OK,Crauti.,Crauti,Crauti,2021,C0N,TG_19
394,OK,Non ha il sapore del grana.,Non sa di grana,Non sa di grana,2021,C0M,TG_19
395,OK,Plastica bruciata.,Plastica bruciata,Plastica bruciata,2021,C0P,Q_09
